sn,datatype,location,animal,aname,areaid,timebinid,pn,start,end,startreason,endreason,stdate,sttime,algostatus,phename,expdur,period,entct,emptyct,emptydur,inact,inadur,inadist,smlct,smldur,smldist,larct,lardur,lardist,operator,locationcode,samplecode,active,parallelize,bkgrefreshdelay,savetodisk,skipimagecount,showdetectioninexperiment,showdetection,hdetthr,ldetthr,anicolor,xminsize,xscale,yscale,scaleunit,behavname,jitter,outSideOnError,smllarthr,inasmlthr
1,Locomotion,LocA05,,B02_Name,10,3,149,1480,1490,Beginning of period,End of period,6/21/2023,13:53:05,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,1,0.033,0.191,64,6.299,115.277,63,3.661,96.761,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA06,,B03_Name,11,3,149,1480,1490,Beginning of period,End of period,6/21/2023,13:53:05,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,5,9.394,15.576,6,0.498,2.612,1,0.101,1.008,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA07,,C01_Name,12,3,149,1480,1490,Beginning of period,End of period,6/21/2023,13:53:05,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,0,9.993,14.811,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA08,,C02_Name,13,3,149,1480,1490,Beginning of period,End of period,6/21/2023,13:53:05,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,37,8.296,33,1.599,0.373,3,0.099,0.373,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA09,,C03_Name,14,3,149,1480,1490,Beginning of period,End of period,6/21/2023,13:53:05,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,65,3.764,26,1.563,2.26,65,4.334,49.776,9,0.332,2.139,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA10,,D01_Name,15,3,149,1480,1490,Beginning of period,End of period,6/21/2023,13:53:05,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,15,8.763,21.323,14,1.23,5.288,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA11,,D02_Name,16,3,149,1480,1490,Beginning of period,End of period,6/21/2023,13:53:05,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,3,0.101,0.276,4,9.859,84.684,1,0.033,0.62,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA12,,D03_Name,17,3,149,1480,1490,Beginning of period,End of period,6/21/2023,13:53:05,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,0,9.993,15.27,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA01,,A01_Name,4,3,150,1490,1500,Beginning of period,End of period,6/21/2023,13:53:15,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,8,8.428,15.138,12,0.897,4.638,5,0.667,7.556,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA02,,A02_Name,7,3,150,1490,1500,Beginning of period,End of period,6/21/2023,13:53:15,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,7,8.26,13.425,11,0.633,4.06,6,1.1,13.639,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA03,,A03_Name,8,3,150,1490,1500,Beginning of period,End of period,6/21/2023,13:53:15,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,2,9.526,14.061,4,0.3,2.02,2,0.167,1.496,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA04,,B01_Name,9,3,150,1490,1500,Beginning of period,End of period,6/21/2023,13:53:15,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,8,8.361,11.603,13,0.766,3.882,7,0.865,10.944,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA05,,B02_Name,10,3,150,1490,1500,Beginning of period,End of period,6/21/2023,13:53:15,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,7,0.766,2.454,30,7.76,82.722,24,1.467,24.804,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA06,,B03_Name,11,3,150,1490,1500,Beginning of period,End of period,6/21/2023,13:53:15,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,5,8.494,13.175,7,1.432,7.998,2,0.066,0.582,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA07,,C01_Name,12,3,150,1490,1500,Beginning of period,End of period,6/21/2023,13:53:15,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,1,9.926,14.737,1,0.066,0.233,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA08,,C02_Name,13,3,150,1490,1500,Beginning of period,End of period,6/21/2023,13:53:15,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,21,9.291,13,0.435,0.373,8,0.267,2.277,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA09,,C03_Name,14,3,150,1490,1500,Beginning of period,End of period,6/21/2023,13:53:15,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,69,3.897,13,1.064,1.661,71,4.699,50.866,10,0.332,4.546,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA10,,D01_Name,15,3,150,1490,1500,Beginning of period,End of period,6/21/2023,13:53:15,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,15,8.293,20.845,15,1.7,7.421,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA11,,D02_Name,16,3,150,1490,1500,Beginning of period,End of period,6/21/2023,13:53:15,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,7,0.231,0.744,7,9.762,83.836,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA12,,D03_Name,17,3,150,1490,1500,Beginning of period,End of period,6/21/2023,13:53:15,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,1,9.959,16.259,1,0.033,0.147,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA01,,A01_Name,4,3,151,1500,1510,Beginning of period,End of period,6/21/2023,13:53:25,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,8,8.793,19.502,12,0.932,5.133,3,0.267,2.838,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA02,,A02_Name,7,3,151,1500,1510,Beginning of period,End of period,6/21/2023,13:53:25,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,5,8.593,12.393,9,0.467,2.832,5,0.933,11.198,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA03,,A03_Name,8,3,151,1500,1510,Beginning of period,End of period,6/21/2023,13:53:25,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,0,9.993,11.909,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA04,,B01_Name,9,3,151,1500,1510,Beginning of period,End of period,6/21/2023,13:53:25,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,8,8.192,9.116,16,0.902,5.129,8,0.898,9.106,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA05,,B02_Name,10,3,151,1500,1510,Beginning of period,End of period,6/21/2023,13:53:25,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,2,0.199,0.52,34,8.261,99.194,31,1.532,27.92,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA06,,B03_Name,11,3,151,1500,1510,Beginning of period,End of period,6/21/2023,13:53:25,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,0,9.993,15.932,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA07,,C01_Name,12,3,151,1500,1510,Beginning of period,End of period,6/21/2023,13:53:25,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,1,9.926,16.332,1,0.067,0.19,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA08,,C02_Name,13,3,151,1500,1510,Beginning of period,End of period,6/21/2023,13:53:25,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,15,9.459,12,0.434,0.373,3,0.1,0.373,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA09,,C03_Name,14,3,151,1500,1510,Beginning of period,End of period,6/21/2023,13:53:25,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,64,4.259,24,1.668,4.055,52,3.932,46.247,3,0.133,1.209,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA10,,D01_Name,15,3,151,1500,1510,Beginning of period,End of period,6/21/2023,13:53:25,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,13,8.862,20.626,13,1.13,5.279,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA11,,D02_Name,16,3,151,1500,1510,Beginning of period,End of period,6/21/2023,13:53:25,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,5,0.465,1.056,6,9.494,85.191,1,0.034,0.289,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA12,,D03_Name,17,3,151,1500,1510,Beginning of period,End of period,6/21/2023,13:53:25,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,0,9.993,15.068,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA01,,A01_Name,4,3,152,1510,1520,Beginning of period,End of period,6/21/2023,13:53:35,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,6,8.494,13.795,6,0.9,4.659,3,0.6,8.836,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA02,,A02_Name,7,3,152,1510,1520,Beginning of period,End of period,6/21/2023,13:53:35,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,4,8.758,11.002,7,0.368,2.302,5,0.867,13.347,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA03,,A03_Name,8,3,152,1510,1520,Beginning of period,End of period,6/21/2023,13:53:35,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,1,9.86,14.211,1,0.133,0.645,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA04,,B01_Name,9,3,152,1510,1520,Beginning of period,End of period,6/21/2023,13:53:35,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,6,8.794,11.674,9,0.632,3.109,5,0.568,7.195,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA05,,B02_Name,10,3,152,1510,1520,Beginning of period,End of period,6/21/2023,13:53:35,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,1,0.133,0.526,42,7.73,104.77,41,2.129,42.108,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA06,,B03_Name,11,3,152,1510,1520,Beginning of period,End of period,6/21/2023,13:53:35,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,5,9.16,17.605,7,0.7,4.193,2,0.133,1.21,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA07,,C01_Name,12,3,152,1510,1520,Beginning of period,End of period,6/21/2023,13:53:35,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,0,9.993,15.662,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA08,,C02_Name,13,3,152,1510,1520,Beginning of period,End of period,6/21/2023,13:53:35,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,6,9.759,5,0.201,0.373,1,0.033,0.373,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA09,,C03_Name,14,3,152,1510,1520,Beginning of period,End of period,6/21/2023,13:53:35,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,70,4.562,16,0.967,2.021,66,4.13,49.431,8,0.333,4.981,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA10,,D01_Name,15,3,152,1510,1520,Beginning of period,End of period,6/21/2023,13:53:35,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,4,9.826,17.379,4,0.168,0.767,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA11,,D02_Name,16,3,152,1510,1520,Beginning of period,End of period,6/21/2023,13:53:35,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,4,0.131,4,0.232,0.877,12,9.497,87.063,4,0.133,1.517,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA12,,D03_Name,17,3,152,1510,1520,Beginning of period,End of period,6/21/2023,13:53:35,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,0,9.993,14.308,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA01,,A01_Name,4,3,153,1520,1530,Beginning of period,End of period,6/21/2023,13:53:45,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,13,7.828,15.117,18,1.399,7.373,6,0.799,8.797,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA02,,A02_Name,7,3,153,1520,1530,Beginning of period,End of period,6/21/2023,13:53:45,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,6,8.595,10.724,9,0.531,2.624,5,0.899,12.769,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA03,,A03_Name,8,3,153,1520,1530,Beginning of period,End of period,6/21/2023,13:53:45,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,2,9.893,14.934,2,0.133,0.517,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA04,,B01_Name,9,3,153,1520,1530,Beginning of period,End of period,6/21/2023,13:53:45,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,8,8.528,12.692,13,0.833,4.782,6,0.665,7.24,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA05,,B02_Name,10,3,153,1520,1530,Beginning of period,End of period,6/21/2023,13:53:45,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,4,0.268,0.688,37,8.154,91.677,34,1.604,27.396,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA06,,B03_Name,11,3,153,1520,1530,Beginning of period,End of period,6/21/2023,13:53:45,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,6,8.727,17.335,7,0.733,3.608,2,0.566,7.367,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA07,,C01_Name,12,3,153,1520,1530,Beginning of period,End of period,6/21/2023,13:53:45,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,0,10.026,17.423,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA08,,C02_Name,13,3,153,1520,1530,Beginning of period,End of period,6/21/2023,13:53:45,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,7,9.793,5,0.166,0,2,0.066,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA09,,C03_Name,14,3,153,1520,1530,Beginning of period,End of period,6/21/2023,13:53:45,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,75,5.197,11,0.435,0.738,71,4.228,49.045,5,0.166,2.893,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA10,,D01_Name,15,3,153,1520,1530,Beginning of period,End of period,6/21/2023,13:53:45,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,4,9.56,16.949,4,0.466,2.101,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA11,,D02_Name,16,3,153,1520,1530,Beginning of period,End of period,6/21/2023,13:53:45,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,11,1,3.396,14,8.894,68.389,4,0.131,2.443,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA12,,D03_Name,17,3,153,1520,1530,Beginning of period,End of period,6/21/2023,13:53:45,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,0,10.026,15.317,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA01,,A01_Name,4,3,154,1530,1540,Beginning of period,End of period,6/21/2023,13:53:55,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,9,8.661,18.04,12,0.967,5.1,4,0.364,4.023,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA02,,A02_Name,7,3,154,1530,1540,Beginning of period,End of period,6/21/2023,13:53:55,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,7,8.362,11.337,11,0.597,3.2,7,1.033,14.62,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA03,,A03_Name,8,3,154,1530,1540,Beginning of period,End of period,6/21/2023,13:53:55,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,3,9.724,15.346,4,0.168,0.645,1,0.101,1.031,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA04,,B01_Name,9,3,154,1530,1540,Beginning of period,End of period,6/21/2023,13:53:55,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,13,7.86,13.893,19,1.367,7.56,6,0.766,8.273,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA05,,B02_Name,10,3,154,1530,1540,Beginning of period,End of period,6/21/2023,13:53:55,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,1,0.134,0.445,18,8.962,106.213,18,0.897,16.894,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA06,,B03_Name,11,3,154,1530,1540,Beginning of period,End of period,6/21/2023,13:53:55,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,7,8.194,14.786,11,1.032,6.41,4,0.767,7.821,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA07,,C01_Name,12,3,154,1530,1540,Beginning of period,End of period,6/21/2023,13:53:55,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,0,0,2,9.927,17.104,2,0.066,0.223,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
1,Locomotion,LocA08,,C02_Name,13,3,154,1530,1540,Beginning of period,End of period,6/21/2023,13:53:55,,C:\ProgramData\ViewPointLS\VpCore2\1a- ZB - Tracking LIVE+AVI\DefaultConfig.xml,2:00:00,0:00:10,0,5,9.826,5,0.167,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131995,0.131995,mm,Locomotion,0,0,8,4
